Resource,Field,StandardName,DisplayName,Group,DataType,MaxLength,MaxPrecision,Synonyms,FieldStatus,BEDES,Lookup,LookupStatus,PropertyTypes,Payloads,SpanishName,FrenchCanadianName,StatusChangeDate,RevisionDate,AddedInVersion,SourceResource,OrgPct,OrgAdopted,OrgTotal,SourceUrl,FetchedAt
ContactListingNotes,Contact,Contact,Contact,,Resource,,,,Active,,,,,,,,1/6/2022,1/6/2022,1.7.0,Contacts,,,,https://dd.reso.org/DD2.0/ContactListingNotes/Contact/,2026-05-04T15:53:43Z
ContactListingNotes,ContactKey,ContactKey,Contact Key,,String,255,,,Active,,,,,,Clave de Contacto,,8/9/2017,5/24/2017,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListingNotes/ContactKey/,2026-05-04T15:53:44Z
ContactListingNotes,ContactListingNotesKey,ContactListingNotesKey,Contact Listing Notes Key,,String,255,,,Active,,,,,,,,12/26/2018,10/3/2017,1.7.0,,,,,https://dd.reso.org/DD2.0/ContactListingNotes/ContactListingNotesKey/,2026-05-04T15:53:44Z
ContactListingNotes,HistoryTransactional,HistoryTransactional,History Transactional,,Collection,,,,Active,,,,,,,,4/4/2023,4/4/2023,2.0.0,HistoryTransactional,,,,https://dd.reso.org/DD2.0/ContactListingNotes/HistoryTransactional/,2026-05-04T15:53:44Z
ContactListingNotes,Listing,Listing,Listing,,Resource,,,,Active,,,,,,,,4/4/2023,4/4/2023,2.0.0,Property,,,,https://dd.reso.org/DD2.0/ContactListingNotes/Listing/,2026-05-04T15:53:44Z
ContactListingNotes,ListingId,ListingId,Listing ID,,String,255,,,Active,,,,,,ID de Listado,,8/9/2017,5/24/2017,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListingNotes/ListingId/,2026-05-04T15:53:44Z
ContactListingNotes,ListingKey,ListingKey,Listing Key,,String,255,,,Active,,,,,,Clave de Listado,,8/9/2017,5/24/2017,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListingNotes/ListingKey/,2026-05-04T15:53:44Z
ContactListingNotes,ModificationTimestamp,ModificationTimestamp,Modification Timestamp,,Timestamp,27,,,Active,,,,,,Marca de Tiempo de Modificación,,8/9/2017,5/24/2017,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListingNotes/ModificationTimestamp/,2026-05-04T15:53:44Z
ContactListingNotes,NoteContents,NoteContents,Note Contents,,String,500,,,Active,,,,,,Contenido de Notas,,8/9/2017,5/24/2017,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListingNotes/NoteContents/,2026-05-04T15:53:44Z
ContactListingNotes,NotedBy,NotedBy,Noted By,,"String List, Single",25,,,Active,,NotedBy,Open with Enumerations,,,Registrado por,,8/9/2017,5/24/2017,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListingNotes/NotedBy/,2026-05-04T15:53:44Z
ContactListings,AgentNotesUnreadYN,AgentNotesUnreadYN,Agent Notes Unread Yes/No,,Boolean,,,,Active,,,,,,Notas de Agente sin Leer SN,,8/9/2017,5/2/2017,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListings/AgentNotesUnreadYN/,2026-05-04T15:53:44Z
ContactListings,ClassName,ClassName,Class Name,,"String List, Single",50,,,Active,,ClassName,Open with Enumerations,,,Nombre de Clase,,12/26/2018,9/26/2017,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListings/ClassName/,2026-05-04T15:53:44Z
ContactListings,Contact,Contact,Contact,,Resource,,,,Active,,,,,,,,1/6/2022,1/6/2022,1.7.0,Contacts,,,,https://dd.reso.org/DD2.0/ContactListings/Contact/,2026-05-04T15:53:44Z
ContactListings,ContactKey,ContactKey,Contact Key,,String,255,,,Active,,,,,,Clave de Contacto,,8/9/2017,1/9/2022,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListings/ContactKey/,2026-05-04T15:53:44Z
ContactListings,ContactListingPreference,ContactListingPreference,Contact Listing Preference,,"String List, Single",25,,,Active,,ContactListingPreference,Open with Enumerations,,,Preferencia de Contacto de Listado,,8/9/2017,5/2/2017,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListings/ContactListingPreference/,2026-05-04T15:53:44Z
ContactListings,ContactListingsKey,ContactListingsKey,Contact Listings Key,,String,255,,,Active,,,,,,,,12/26/2018,10/3/2017,1.7.0,,,,,https://dd.reso.org/DD2.0/ContactListings/ContactListingsKey/,2026-05-04T15:53:44Z
ContactListings,ContactLoginId,ContactLoginId,Contact Login ID,,String,25,,,Active,,,,,,ID de Ingreso de Contacto,,8/9/2017,5/2/2017,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListings/ContactLoginId/,2026-05-04T15:53:44Z
ContactListings,ContactNotesUnreadYN,ContactNotesUnreadYN,Contact Notes Unread Yes/No,,Boolean,,,,Active,,,,,,Notas de Contacto No Leídas SN,,8/9/2017,5/2/2017,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListings/ContactNotesUnreadYN/,2026-05-04T15:53:44Z
ContactListings,DirectEmailYN,DirectEmailYN,Direct Email Yes/No,,Boolean,,,,Active,,,,,,Email Directo SN,,8/9/2017,5/2/2017,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListings/DirectEmailYN/,2026-05-04T15:53:44Z
ContactListings,HistoryTransactional,HistoryTransactional,History Transactional,,Collection,,,,Active,,,,,,,,4/4/2023,4/4/2023,2.0.0,HistoryTransactional,,,,https://dd.reso.org/DD2.0/ContactListings/HistoryTransactional/,2026-05-04T15:53:44Z
ContactListings,LastAgentNoteTimestamp,LastAgentNoteTimestamp,Last Agent Note Timestamp,,Timestamp,27,,,Active,,,,,,Marca de TiempoÚltima Nota del Agente,,8/9/2017,5/2/2017,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListings/LastAgentNoteTimestamp/,2026-05-04T15:53:45Z
ContactListings,LastContactNoteTimestamp,LastContactNoteTimestamp,Last Contact Note Timestamp,,Timestamp,27,,,Active,,,,,,Marca de TiempoÚltima Nota de Contrato,,8/9/2017,5/2/2017,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListings/LastContactNoteTimestamp/,2026-05-04T15:53:45Z
ContactListings,Listing,Listing,Listing,,Resource,,,,Active,,,,,,,,1/6/2022,1/6/2022,1.7.0,Property,,,,https://dd.reso.org/DD2.0/ContactListings/Listing/,2026-05-04T15:53:45Z
ContactListings,ListingId,ListingId,Listing ID,,String,255,,,Active,,,,,,ID de Listado,,8/9/2017,5/2/2017,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListings/ListingId/,2026-05-04T15:53:45Z
ContactListings,ListingKey,ListingKey,Listing Key,,String,255,,,Active,,,,,,Clave de Listado,,8/9/2017,1/9/2022,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListings/ListingKey/,2026-05-04T15:53:45Z
ContactListings,ListingModificationTimestamp,ListingModificationTimestamp,Listing Modification Timestamp,,Timestamp,27,,,Active,,,,,,Marca de Tiempo Modificación de Listado,,8/9/2017,5/2/2017,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListings/ListingModificationTimestamp/,2026-05-04T15:53:45Z
ContactListings,ListingNotes,ListingNotes,Listing Notes,,Collection,,,,Active,,,,,,Notas de Listado,,8/9/2017,5/24/2017,1.6.0,ContactListingNotes,,,,https://dd.reso.org/DD2.0/ContactListings/ListingNotes/,2026-05-04T15:53:45Z
ContactListings,ListingSentTimestamp,ListingSentTimestamp,Listing Sent Timestamp,,Timestamp,27,,,Active,,,,,,Marca de Tiempo Listado Enviado,,8/9/2017,8/28/2019,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListings/ListingSentTimestamp/,2026-05-04T15:53:45Z
ContactListings,ListingViewedYN,ListingViewedYN,Listing Viewed Yes/No,,Boolean,,,,Active,,,,,,Listado Visto SN,,8/9/2017,5/2/2017,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListings/ListingViewedYN/,2026-05-04T15:53:45Z
ContactListings,ModificationTimestamp,ModificationTimestamp,Modification Timestamp,,Timestamp,27,,,Active,,,,,,Marca de Tiempo de Modificación,,8/9/2017,5/2/2017,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListings/ModificationTimestamp/,2026-05-04T15:53:45Z
ContactListings,PortalLastVisitedTimestamp,PortalLastVisitedTimestamp,Portal Last Visited Timestamp,,Timestamp,27,,,Active,,,,,,Marca de Tiempo Última Visita al Portal,,8/9/2017,5/2/2017,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListings/PortalLastVisitedTimestamp/,2026-05-04T15:53:45Z
ContactListings,ResourceName,ResourceName,Resource Name,,"String List, Single",50,,,Active,,ResourceName,Open with Enumerations,,,Nombre de Recurso,,12/26/2018,9/26/2017,1.6.0,,,,,https://dd.reso.org/DD2.0/ContactListings/ResourceName/,2026-05-04T15:53:45Z
Contacts,Anniversary,Anniversary,Anniversary,,Date,24,,,Active,,,,,,Aniversario,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/Anniversary/,2026-05-04T15:53:45Z
Contacts,AssistantEmail,AssistantEmail,Assistant Email,,String,80,,,Active,,,,,,Email de Asistente,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/AssistantEmail/,2026-05-04T15:53:45Z
Contacts,AssistantName,AssistantName,Assistant Name,,String,150,,,Active,,,,,,Nombre de Asistente,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/AssistantName/,2026-05-04T15:53:45Z
Contacts,AssistantPhone,AssistantPhone,Assistant Phone,,String,16,,,Active,,,,,,Teléfono de Asistente,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/AssistantPhone/,2026-05-04T15:53:45Z
Contacts,AssistantPhoneExt,AssistantPhoneExt,Assistant Phone Ext,,String,10,,,Active,,,,,,Ext de Teléfono de Asistente,,6/21/2016,1/17/2016,,,,,,https://dd.reso.org/DD2.0/Contacts/AssistantPhoneExt/,2026-05-04T15:53:45Z
Contacts,Birthdate,Birthdate,Birthdate,,Date,10,,,Active,,,,,,Fecha de Nacimiento,,8/9/2017,11/9/2016,,,,,,https://dd.reso.org/DD2.0/Contacts/Birthdate/,2026-05-04T15:53:45Z
Contacts,BusinessFax,BusinessFax,Business Fax,,String,16,,,Active,"Contact Label = ""Business""Telephone Number Label = ""Fax""Telephone Number = [value]",,,,OM,Fax de Negocio,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/BusinessFax/,2026-05-04T15:53:46Z
Contacts,Children,Children,Children,,String,150,,,Active,,,,,,Hijos,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/Children/,2026-05-04T15:53:45Z
Contacts,Company,Company,Company,,String,50,,,Active,Company Name = [value],,,,OM,Compañía,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/Company/,2026-05-04T15:53:46Z
Contacts,ContactKey,ContactKey,Contact Key,,String,255,,RID,Active,"Subaddress Type = ""Key""Contact ID = [value]",,,,OM,Clave de Contacto,,5/21/2013,12/12/2012,,,0,1,344,https://dd.reso.org/DD2.0/Contacts/ContactKey/,2026-05-04T15:53:46Z
Contacts,ContactLoginId,ContactLoginId,Contact Login ID,,String,25,,,Active,,,,,,ID de Ingreso de Contacto,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/ContactLoginId/,2026-05-04T15:53:46Z
Contacts,ContactPassword,ContactPassword,Contact Password,,String,25,,,Active,,,,,,Contraseña de Contacto,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/ContactPassword/,2026-05-04T15:53:46Z
Contacts,ContactStatus,ContactStatus,Contact Status,,"String List, Single",25,,ChoiceList,Active,,ContactStatus,Open with Enumerations,,OM,Estado de Contacto,,8/9/2017,3/27/2026,,,,,,https://dd.reso.org/DD2.0/Contacts/ContactStatus/,2026-05-04T15:53:46Z
Contacts,ContactType,ContactType,Contact Type,,"String List, Multi",255,,,Active,,ContactType,Open with Enumerations,,OM,Tipo de Contacto,,8/9/2017,6/17/2016,,,,,,https://dd.reso.org/DD2.0/Contacts/ContactType/,2026-05-04T15:53:46Z
Contacts,ContactsOtherPhone,ContactsOtherPhone,Contacts Other Phone,,Collection,,,,Active,,,,,OM,,,12/26/2018,10/26/2017,1.7.0,OtherPhone,,,,https://dd.reso.org/DD2.0/Contacts/ContactsOtherPhone/,2026-05-04T15:53:46Z
Contacts,ContactsSocialMedia,ContactsSocialMedia,Contacts Social Media,,Collection,,,,Active,,,,,,,,12/26/2018,10/26/2017,1.7.0,SocialMedia,,,,https://dd.reso.org/DD2.0/Contacts/ContactsSocialMedia/,2026-05-04T15:53:46Z
Contacts,Department,Department,Department,,String,50,,,Active,,,,,OM,Departamento,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/Department/,2026-05-04T15:53:46Z
Contacts,DirectPhone,DirectPhone,Direct Phone,,String,16,,,Active,"Telephone Number Label = ""Direct""Telephone Number = [value]",,,,OM,Teléfono Directo,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/DirectPhone/,2026-05-04T15:53:46Z
Contacts,Email,Email,Email,,String,80,,,Active,"Priority = ""Primary""Email Address = [value]",,,,OM,Email,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/Email/,2026-05-04T15:53:46Z
Contacts,Email2,Email2,Email 2,,String,80,,,Active,"Priority = ""Secondary""Email Address = [value]",,,,OM,Email 2,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/Email2/,2026-05-04T15:53:46Z
Contacts,Email3,Email3,Email 3,,String,80,,,Active,"Priority = ""Tertiary""Email Address = [value]",,,,OM,Email 3,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/Email3/,2026-05-04T15:53:46Z
Contacts,FirstName,FirstName,First Name,,String,50,,,Active,,,,,OM,Nombre,,5/21/2013,1/23/2019,,,,,,https://dd.reso.org/DD2.0/Contacts/FirstName/,2026-05-04T15:53:46Z
Contacts,FullName,FullName,Full Name,,String,150,,,Active,Full Name = [value],,,,OM,Nombre Completo,,5/21/2013,1/23/2019,,,,,,https://dd.reso.org/DD2.0/Contacts/FullName/,2026-05-04T15:53:46Z
Contacts,HistoryTransactional,HistoryTransactional,History Transactional,,Collection,,,,,,,,,OM,,,1/6/2022,1/6/2022,,HistoryTransactional,,,,https://dd.reso.org/DD2.0/Contacts/HistoryTransactional/,2026-05-04T15:53:46Z
Contacts,HomeAddress1,HomeAddress1,Home Address 1,,String,50,,,Active,"Address Label = ""Home""Address Line 1 = [value]",,,,OM,Dirección de Hogar 1,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/HomeAddress1/,2026-05-04T15:53:46Z
Contacts,HomeAddress2,HomeAddress2,Home Address 2,,String,50,,,Active,"Address Label = ""Home""Address Line 2 = [value]",,,,OM,Dirección de Hogar 2,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/HomeAddress2/,2026-05-04T15:53:46Z
Contacts,HomeCarrierRoute,HomeCarrierRoute,Home Carrier Route,,String,9,,"RR, CR",Active,"Address Label = ""Home""Street Name Post Type = ""Route""ZIP Plus 4 = [value]",,,,OM,Ruta Transportista Hogar,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/HomeCarrierRoute/,2026-05-04T15:53:46Z
Contacts,HomeCity,HomeCity,Home City,,String,50,,,Active,"Address Label = ""Home""City = [value]",,,,OM,Ciudad Hogar,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/HomeCity/,2026-05-04T15:53:46Z
Contacts,HomeCountry,HomeCountry,Home Country,,"String List, Single",2,,,Active,"Address Label = ""Home""Country Name = [value]",Country,Open with Enumerations,,OM,País Hogar,,6/21/2016,1/11/2016,,,,,,https://dd.reso.org/DD2.0/Contacts/HomeCountry/,2026-05-04T15:53:47Z
Contacts,HomeCountyOrParish,HomeCountyOrParish,Home County Or Parish,,"String List, Single",50,,County,Active,"Address Label = ""Home""County = [value]",CountyOrParish,Open,,OM,Condado o Distrito Hogar,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/HomeCountyOrParish/,2026-05-04T15:53:47Z
Contacts,HomeFax,HomeFax,Home Fax,,String,16,,,Active,"Address Label = ""Home""Telephone Number Label = ""Fax""Telephone Number = [value]",,,,OM,Fax Hogar,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/HomeFax/,2026-05-04T15:53:47Z
Contacts,HomePhone,HomePhone,Home Phone,,String,16,,,Active,"Address Label = ""Home""Telephone Number = [value]",,,,OM,Teléfono Hogar,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/HomePhone/,2026-05-04T15:53:47Z
Contacts,HomePostalCode,HomePostalCode,Home Postal Code,,String,10,,,Active,"Address Label = ""Home""ZIP Code = [value]",,,,OM,Código Postal Hogar,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/HomePostalCode/,2026-05-04T15:53:47Z
Contacts,HomePostalCodePlus4,HomePostalCodePlus4,Home Postal Code Plus 4,,String,4,,,Active,"Address Label = ""Home""ZIP Plus 4 = [value]",,,,OM,Código Postal Más 4 Hogar,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/HomePostalCodePlus4/,2026-05-04T15:53:47Z
Contacts,HomeStateOrProvince,HomeStateOrProvince,Home State Or Province,,"String List, Single",2,,,Active,"Address Label = ""Home""State = [value]",StateOrProvince,Open with Enumerations,,OM,Estado o Provincia Hogar,,5/21/2013,8/12/2015,,,,,,https://dd.reso.org/DD2.0/Contacts/HomeStateOrProvince/,2026-05-04T15:53:47Z
Contacts,JobTitle,JobTitle,Job Title,,String,50,,,Active,,,,,OM,Cargo,,5/21/2013,1/23/2019,,,,,,https://dd.reso.org/DD2.0/Contacts/JobTitle/,2026-05-04T15:53:47Z
Contacts,Language,Language,Language,,"String List, Multi",150,,,Active,,Languages,Open with Enumerations,,OM,Idioma,,6/21/2016,1/15/2016,,,,,,https://dd.reso.org/DD2.0/Contacts/Language/,2026-05-04T15:53:47Z
Contacts,LastName,LastName,Last Name,,String,50,,,Active,,,,,OM,Apellido,,5/21/2013,1/23/2019,,,,,,https://dd.reso.org/DD2.0/Contacts/LastName/,2026-05-04T15:53:47Z
Contacts,LeadSource,LeadSource,Lead Source,,String,150,,,Active,,,,,,Fuente de Cliente Potencial,,8/9/2017,8/23/2016,1.6,,,,,https://dd.reso.org/DD2.0/Contacts/LeadSource/,2026-05-04T15:53:47Z
Contacts,Media,Media,Media,,Collection,,,,,,,,,OM,,,1/6/2022,1/6/2022,,Media,,,,https://dd.reso.org/DD2.0/Contacts/Media/,2026-05-04T15:53:47Z
Contacts,MiddleName,MiddleName,Middle Name,,String,50,,,Active,,,,,OM,Segundo Nombre,,5/21/2013,1/23/2019,,,,,,https://dd.reso.org/DD2.0/Contacts/MiddleName/,2026-05-04T15:53:47Z
Contacts,MobilePhone,MobilePhone,Mobile Phone,,String,16,,,Active,"Telephone Number Label = ""Mobile"" Telephone Number = [value]",,,,OM,Teléfono Móvil,,12/26/2018,10/9/2018,,,,,,https://dd.reso.org/DD2.0/Contacts/MobilePhone/,2026-05-04T15:53:47Z
Contacts,ModificationTimestamp,ModificationTimestamp,Modification Timestamp,,Timestamp,27,,,Active,"Date Status = ""Modified""Date = [value]",,,,OM,Marca de Tiempo de Modificación,,6/21/2016,9/24/2015,,,0,1,344,https://dd.reso.org/DD2.0/Contacts/ModificationTimestamp/,2026-05-04T15:53:47Z
Contacts,NamePrefix,NamePrefix,Name Prefix,,String,10,,"Salutation, Title",Active,,,,,OM,Prefijo Nombre,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/NamePrefix/,2026-05-04T15:53:47Z
Contacts,NameSuffix,NameSuffix,Name Suffix,,String,10,,,Active,,,,,OM,Sufijo Nombre,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/NameSuffix/,2026-05-04T15:53:47Z
Contacts,Nickname,Nickname,Nickname,,String,50,,,Active,,,,,OM,Apodo,,5/21/2013,1/23/2019,,,,,,https://dd.reso.org/DD2.0/Contacts/Nickname/,2026-05-04T15:53:47Z
Contacts,Notes,Notes,Notes,,String,1024,,,Active,,,,,OM,Notas,,5/21/2013,2/21/2013,,,,,,https://dd.reso.org/DD2.0/Contacts/Notes/,2026-05-04T15:53:47Z
Contacts,OfficePhone,OfficePhone,Office Phone,,String,16,,,Active,Telephone Number = [value],,,,OM,Teléfono de Despacho,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/OfficePhone/,2026-05-04T15:53:47Z
Contacts,OfficePhoneExt,OfficePhoneExt,Office Phone Ext,,String,10,,,Active,Telephone Extension = [value],,,,OM,Extensión Telefónica de Despacho,,6/21/2016,1/17/2016,,,,,,https://dd.reso.org/DD2.0/Contacts/OfficePhoneExt/,2026-05-04T15:53:47Z
Contacts,OriginalEntryTimestamp,OriginalEntryTimestamp,Original Entry Timestamp,,Timestamp,27,,,Active,"Date Status = ""Created""Date = [value]",,,,OM,Marca de Tiempo Entrada Original,,6/21/2016,9/24/2015,,,,,,https://dd.reso.org/DD2.0/Contacts/OriginalEntryTimestamp/,2026-05-04T15:53:48Z
Contacts,OriginatingSystem,OriginatingSystem,Originating System,,Resource,,,,,,,,,OM,,,1/6/2022,1/6/2022,,OUID,,,,https://dd.reso.org/DD2.0/Contacts/OriginatingSystem/,2026-05-04T15:53:48Z
Contacts,OriginatingSystemContactKey,OriginatingSystemContactKey,Originating System Contact Key,,String,255,,ProviderKey,Active,,,,,OM,Clave de Contacto Sistema de Origen,,2/18/2016,2/18/2016,,,,,,https://dd.reso.org/DD2.0/Contacts/OriginatingSystemContactKey/,2026-05-04T15:53:48Z
Contacts,OriginatingSystemID,OriginatingSystemID,Originating System ID,,String,25,,,Active,,,,,OM,ID Sistema de Origen,,6/21/2016,2/18/2016,1.5.0,,,,,https://dd.reso.org/DD2.0/Contacts/OriginatingSystemID/,2026-05-04T15:53:48Z
Contacts,OriginatingSystemName,OriginatingSystemName,Originating System Name,,String,255,,"ProviderName, MLSID",Active,,,,,OM,Nombre de Sistema de Origen,,2/18/2016,2/18/2016,,,,,,https://dd.reso.org/DD2.0/Contacts/OriginatingSystemName/,2026-05-04T15:53:48Z
Contacts,OtherAddress1,OtherAddress1,Other Address 1,,String,50,,,Active,"Address Label = ""Other""Address Line 1 = [value]",,,,OM,Otra Dirección1,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/OtherAddress1/,2026-05-04T15:53:48Z
Contacts,OtherAddress2,OtherAddress2,Other Address 2,,String,50,,,Active,"Address Label = ""Other""Address Line 2 = [value]",,,,OM,Otra Dirección2,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/OtherAddress2/,2026-05-04T15:53:48Z
Contacts,OtherCarrierRoute,OtherCarrierRoute,Other Carrier Route,,String,9,,"RR, CR",Active,"Address Label = ""Other""Street Name Post Type = ""Route""ZIP Plus 4 = [value]",,,,OM,Otra Ruta Transportista,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/OtherCarrierRoute/,2026-05-04T15:53:48Z
Contacts,OtherCity,OtherCity,Other City,,String,50,,,Active,"Address Label = ""Other""City = [value]",,,,OM,Otra Ciudad,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/OtherCity/,2026-05-04T15:53:48Z
Contacts,OtherCountry,OtherCountry,Other Country,,"String List, Single",2,,,Active,"Address Label = ""Other""Country Name = [value]",Country,Open with Enumerations,,OM,Otro País,,6/21/2016,1/11/2016,,,,,,https://dd.reso.org/DD2.0/Contacts/OtherCountry/,2026-05-04T15:53:48Z
Contacts,OtherCountyOrParish,OtherCountyOrParish,Other County Or Parish,,"String List, Single",50,,County,Active,"Address Label = ""Other""County = [value]",CountyOrParish,Open,,OM,Otro Condado o Distrito,,5/21/2013,8/9/2013,,,,,,https://dd.reso.org/DD2.0/Contacts/OtherCountyOrParish/,2026-05-04T15:53:48Z
Contacts,OtherPhoneType,OtherPhoneType,Other Phone Type,,"String List, Single",25,,,Active,,OtherPhoneType,Open with Enumerations,,OM,Otro Tipo de Teléfono,,8/9/2017,3/27/2026,,,,,,https://dd.reso.org/DD2.0/Contacts/OtherPhoneType/,2026-05-04T15:53:48Z
Contacts,OtherPostalCode,OtherPostalCode,Other Postal Code,,String,10,,,Active,"Address Label = ""Other""ZIP Code = [value]",,,,OM,Otro Código Postal,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/OtherPostalCode/,2026-05-04T15:53:48Z
Contacts,OtherPostalCodePlus4,OtherPostalCodePlus4,Other Postal Code Plus 4,,String,4,,,Active,"Address Label = ""Other""ZIP Plus 4 = [value]",,,,OM,Otro Código Postal Más4,,5/21/2013,12/12/2012,,,,,,https://dd.reso.org/DD2.0/Contacts/OtherPostalCodePlus4/,2026-05-04T15:53:48Z
Contacts,OtherStateOrProvince,OtherStateOrProvince,Other State Or Province,,"String List, Single",2,,,Active,"Address Label = ""Other""State = [value]",StateOrProvince,Open with Enumerations,,OM,Otro Estado o Provincia,,5/21/2013,8/12/2015,,,,,,https://dd.reso.org/DD2.0/Contacts/OtherStateOrProvince/,2026-05-04T15:53:48Z
